ds,Type,Max_Temp,Min_Temp,Temp_Range,Precipitation,Humidity
2015-06,Historical,30.917333333333332,26.741333333333333,4.175999999999998,22.567333333333334,86.27600000000001
2015-07,Historical,29.75258064516129,25.96,3.7925806451612907,38.93516129032258,90.47225806451613
2015-08,Historical,29.95387096774194,25.836129032258064,4.117741935483874,17.410645161290322,89.40387096774194
2015-09,Historical,30.580333333333332,26.078666666666667,4.501666666666665,12.641333333333334,86.43233333333333
2015-10,Historical,29.536129032258064,24.519032258064517,5.017096774193547,9.647096774193548,81.30903225806452
2015-11,Historical,27.897333333333332,20.07,7.827333333333332,0.448,76.62666666666668
2015-12,Historical,24.294193548387096,16.02774193548387,8.266451612903225,0.09903225806451613,77.34774193548388
2016-01,Historical,23.95741935483871,13.912903225806453,10.044516129032257,0.07870967741935483,69.36032258064516
2016-02,Historical,28.25413793103448,18.844137931034485,9.409999999999997,1.3824137931034481,71.55586206896551
2016-03,Historical,32.086129032258064,22.95258064516129,9.133548387096774,3.0474193548387096,71.38354838709677
2016-04,Historical,32.10633333333333,25.812333333333335,6.293999999999997,1.3960000000000001,78.58366666666667
2016-05,Historical,31.58483870967742,26.109354838709677,5.475483870967743,15.047741935483872,82.2358064516129
2016-06,Historical,30.663999999999998,26.366666666666667,4.297333333333331,11.252,87.968
2016-07,Historical,30.198064516129033,26.289032258064516,3.909032258064517,44.55451612903226,89.12161290322581
2016-08,Historical,30.39258064516129,26.195806451612906,4.196774193548382,30.767419354838708,88.33258064516129
2016-09,Historical,30.420333333333335,26.4,4.020333333333337,23.65,86.45700000000001
2016-10,Historical,30.38032258064516,25.004516129032258,5.3758064516129025,16.765483870967742,84.01161290322581
2016-11,Historical,27.57,20.163,7.407,10.337666666666667,79.19533333333334
2016-12,Historical,25.69709677419355,17.121290322580645,8.575806451612905,0.0016129032258064516,80.8016129032258
2017-01,Historical,24.647096774193546,13.816774193548387,10.83032258064516,0.011935483870967743,76.3758064516129
2017-02,Historical,27.678571428571427,17.33892857142857,10.339642857142856,0.24892857142857144,66.33071428571428
2017-03,Historical,28.77548387096774,20.006774193548388,8.768709677419352,8.005483870967742,77.08032258064516
2017-04,Historical,29.947,24.27766666666667,5.669333333333331,19.954333333333334,86.07733333333334
2017-05,Historical,30.953548387096774,26.190967741935484,4.7625806451612895,11.02032258064516,85.81193548387097
2017-06,Historical,30.036333333333335,26.459999999999997,3.576333333333338,34.973,90.45366666666668
2017-07,Historical,29.916451612903224,26.294193548387096,3.622258064516128,60.34483870967742,89.85516129032257
2017-08,Historical,30.34741935483871,26.381290322580647,3.9661290322580633,43.773548387096774,88.73612903225806
2017-09,Historical,30.291999999999998,26.511000000000003,3.7809999999999953,44.27633333333333,88.16633333333333
2017-10,Historical,29.575806451612905,24.845483870967744,4.730322580645161,15.012258064516129,84.14967741935483
2017-11,Historical,28.44633333333333,20.389666666666667,8.056666666666665,0.4673333333333333,79.275
2017-12,Historical,25.552258064516128,17.220645161290324,8.331612903225803,3.0493548387096774,80.0441935483871
2018-01,Historical,22.391290322580645,12.507741935483871,9.883548387096774,0.43064516129032254,79.50741935483872
2018-02,Historical,26.720357142857143,16.920714285714286,9.799642857142857,0.21392857142857144,75.39892857142857
2018-03,Historical,31.211935483870967,21.52032258064516,9.691612903225806,0.4338709677419355,70.46806451612903
2018-04,Historical,30.908666666666665,24.086333333333336,6.822333333333329,11.043666666666667,78.33066666666667
2018-05,Historical,30.101612903225806,25.366129032258065,4.735483870967741,17.41516129032258,86.78290322580645
2018-06,Historical,30.020333333333333,26.51833333333333,3.5020000000000024,38.407666666666664,89.48733333333332
2018-07,Historical,30.43032258064516,26.427419354838708,4.0029032258064525,53.77322580645161,89.54903225806451
2018-08,Historical,30.728709677419356,26.30354838709677,4.425161290322585,19.629354838709677,88.62741935483871
2018-09,Historical,30.813333333333333,26.194666666666667,4.618666666666666,15.883333333333333,85.89066666666666
2018-10,Historical,29.74774193548387,23.640645161290323,6.107096774193547,7.17225806451613,78.42709677419354
2018-11,Historical,27.629666666666665,19.237000000000002,8.392666666666663,0.8166666666666667,74.97800000000001
2018-12,Historical,24.24741935483871,14.908064516129032,9.339354838709676,0.8996774193548387,76.1983870967742
2019-01,Historical,24.799677419354836,14.131935483870967,10.66774193548387,0.0,65.48774193548387
